Id,Price
725,158172.538015474
15856,215921.27752246216
5480,261437.57057196862
15664,349731.09785358876
14275,135594.6735709068
7633,211996.42943293386
13329,173265.31611528937
5502,217226.47376859697
4220,279056.9504120902
11538,202238.9236795486
15975,276246.80674411345
3310,223309.111162772
9286,156504.7498446235
11260,195544.24439870517
5214,108635.52634508468
11307,182657.82455804147
13543,375803.8269938152
615,171026.60053747392
3495,205102.876695473
2321,237519.67300377678
12046,204293.2688364104
16688,141674.81427837862
12694,218299.7932376665
783,140010.99830338516
8968,174322.4913569601
13454,171636.28323937196
12190,255897.56336854215
11160,109711.74782194194
10291,192859.8395517471
891,286475.64539589966
2982,180344.73033092575
3818,270442.6717463992
2449,198832.8239143386
8317,163774.97579723783
4922,182272.6694557573
1257,239685.0159112521
9348,218299.49158605092
4176,167571.65251064172
10704,160449.7738063655
6624,110212.89906084182
5428,175504.98528799816
12749,178157.15048595873
8994,213363.11087534306
11513,135194.60708024038
3047,195639.37043687087
9519,191068.40647291762
12309,227472.26222684394
14081,282335.00261333864
8334,266230.02884868847
6343,180570.67378833625
14788,130388.88183864969
15748,395654.22999971797
153,234195.4038174814
14149,200514.5978508149
269,184833.52510368585
5452,111246.46337967587
721,164855.40332327766
5079,331991.61854635825
2831,123845.96100785876
10614,119848.18007497993
10131,263498.3565258947
9996,291423.54536747973
3061,189991.4353392546
11733,326112.43582741637
3726,262295.90933019377
10929,220638.12284580764
9011,295567.3265182289
16182,285993.32227341697
4976,161456.95607108995
9897,236513.07070095305
1872,155989.15917691437
9205,413423.2504790073
5403,393889.4398403263
14074,201241.05254331545
6268,155173.57693373127
14232,163959.99174014552
8532,230963.84335070147
7034,315713.4945115757
6553,467198.49484959734
3133,175298.78551814143
8596,205103.7782439044
12389,243430.2695155439
14462,178189.56851819778
8860,314697.8958874836
8377,281768.2095611389
6367,335738.51534630946
6917,235621.28346620454
4216,204502.5972875387
5806,164067.22467778577
5438,173163.47741020223
6632,202930.57602981594
2650,144013.5569552658
5396,200824.57020071894
4044,154243.5267041725
1345,232181.93920164707
856,177180.89615574758
12791,253184.26508633958
12499,214190.00485444785
12249,131135.48585359874
14641,155641.72623696594
1919,157782.99562039127
7848,196274.50904668064
10749,171843.05332899795
15554,201221.38604783866
