Id,Price
725,189884.11928939514
15856,200240.62366761925
5480,177122.03451086275
15664,320632.0255524962
14275,135649.60369675365
7633,206960.8858230069
13329,163777.90413999703
5502,200795.5894983352
4220,320632.0255524962
11538,204631.21473713964
15975,260489.93016564654
3310,204631.21473713964
9286,148945.60191237016
11260,180051.27054700136
5214,100751.17761668758
11307,184413.71835013395
13543,376669.2202531858
615,166511.6153656649
3495,223097.19972353397
2321,234004.35366858132
12046,158772.7979256176
16688,148943.89932374828
12694,223097.19972353397
783,142888.46304521107
8968,163788.9877424834
13454,186785.14119847803
12190,266737.94863435545
11160,121536.9489730591
10291,197999.29572907535
891,256859.88956581717
2982,179857.6800426318
3818,227764.10551034936
2449,165240.57635489941
8317,154491.85666479525
4922,184413.71835013395
1257,234004.35366858132
9348,217918.05889374862
4176,200795.5894983352
10704,198196.95202494916
6624,103450.22566675622
5428,200240.62366761925
12749,180051.27054700136
8994,198196.95202494916
11513,137311.75477882323
3047,202406.39702445042
9519,223097.19972353397
12309,226659.71585796558
14081,260489.93016564654
8334,261184.46529822706
6343,187297.06073903132
14788,136270.39317227315
15748,218329.16587039278
153,266737.94863435545
14149,184165.9491114723
269,189884.11928939514
5452,128698.02922272218
721,164087.348004549
5079,419593.22599989956
2831,136703.0378470857
10614,128698.02922272218
10131,246212.62914627962
9996,357632.89967259596
3061,171240.2979776909
11733,419593.22599989956
3726,265381.7313731549
10929,206960.8858230069
9011,206960.8858230069
16182,251919.89026748043
4976,188619.081408626
9897,264644.27292175865
1872,256709.98001487856
9205,416538.1516808317
5403,384768.36170443805
14074,198892.3897135485
6268,145015.9458955006
14232,177122.03451086275
8532,220853.99793860194
7034,295496.63266236795
6553,384768.36170443805
3133,164600.16068293885
8596,200471.3530470228
12389,240799.9914294037
14462,179857.6800426318
8860,376669.2202531858
8377,256709.98001487856
6367,269698.35793174204
6917,234186.5388441759
4216,202406.39702445042
5806,168860.10121613587
5438,200240.62366761925
6632,200795.5894983352
2650,140614.23722533908
5396,222750.41926245188
4044,136703.0378470857
1345,198196.95202494916
856,164087.348004549
12791,246345.56043026136
12499,204631.21473713964
12249,128305.59921114954
14641,141510.73476743817
1919,168860.10121613587
7848,204706.18504863555
10749,183486.0792021033
15554,177122.03451086275
15834,212510.53146524882
1355,164600.16068293885
15451,175601.2749246223
12401,204631.21473713964
10290,184413.71835013395
9462,122740.30953172348
3103,240117.3946599366
3420,136270.39317227315
12262,240117.3946599366
5032,265381.7313731549
8949,256859.88956581717
15567,234004.35366858132
16389,168860.10121613587
7809,99753.55228101768
8990,141510.73476743817
16089,294356.32468136447
12743,100751.17761668758
5132,122350.9359453776
1619,246212.62914627962
2428,103450.22566675622
16741,175347.08260883883
13193,218316.9855037423
12588,451110.4121087656
5067,164600.16068293885
14685,128305.59921114954
2292,175601.2749246223
5746,121386.45371741115
12578,163777.90413999703
14834,151210.94549441026
2147,178185.28933704153
8222,128305.59921114954
10419,234186.5388441759
11492,225095.01268794475
3006,225095.01268794475
8761,200471.3530470228
15371,303247.34964257915
16367,168739.97282958607
6317,246212.62914627962
10878,269698.35793174204
3895,166707.3377444244
8041,155951.62993747756
13428,451110.4121087656
14669,175347.08260883883
1006,179857.6800426318
12271,179857.6800426318
3764,396627.5120472699
7675,188619.081408626
11709,265381.7313731549
8629,166511.6153656649
1105,384768.36170443805
6096,166707.3377444244
11727,204647.66695274983
5157,218329.16587039278
3679,122740.30953172348
1755,173907.6860476589
7391,173315.66878717858
7425,100751.17761668758
6882,384768.36170443805
10752,419593.22599989956
7472,200795.5894983352
14320,100751.17761668758
9596,155814.86823475664
5317,222750.41926245188
7378,79264.38328941628
16154,183486.0792021033
3464,200795.5894983352
4197,234186.5388441759
9477,121091.53616166158
12705,200795.5894983352
16426,204706.18504863555
1481,79264.38328941628
9946,261184.46529822706
12025,206960.8858230069
5341,245740.2072384412
9923,320632.0255524962
7953,357632.89967259596
11066,240117.3946599366
5037,166863.02710358935
2509,171240.2979776909
4937,321235.7006979033
12089,337317.7692294932
4964,160043.6368729565
16500,264644.27292175865
4625,160043.6368729565
2363,419593.22599989956
8148,198112.81333964257
3804,182633.56863720034
4584,177122.03451086275
10694,99753.55228101768
2691,166863.02710358935
2983,242795.3849094219
13563,346147.87418106094
10747,204631.21473713964
1721,204706.18504863555
2789,288419.32546604756
7214,246212.62914627962
8659,234004.35366858132
5107,342545.37789108936
3843,225095.01268794475
14610,451110.4121087656
15505,166863.02710358935
5060,266737.94863435545
16055,240799.9914294037
14963,173382.18842857875
4118,148943.89932374828
1672,155951.62993747756
3209,184836.64023542232
16515,135649.60369675365
973,175601.2749246223
12529,202406.39702445042
5896,121386.45371741115
5450,256709.98001487856
3249,168860.10121613587
8911,174357.2906831848
5898,234186.5388441759
