Id,Price
725,168455.16469676117
15856,190001.68823204856
5480,193137.05995058455
15664,340358.4846546669
14275,138035.52056653937
7633,195344.9218349296
13329,168047.80075244192
5502,212956.2155720168
4220,311131.3623161295
11538,214451.2380626516
15975,269784.64530570066
3310,217908.7949352875
9286,151294.69257050543
11260,186979.42662904263
5214,102278.15740263037
11307,183416.17085755162
13543,400438.68985692057
615,172167.13936316315
3495,218994.86020129666
2321,231500.32752154733
12046,186717.24714411114
16688,146882.2313164661
12694,222701.7944649063
783,162294.72627489603
8968,162941.8131679885
13454,177753.18233504455
12190,263869.9142434195
11160,124238.07270409181
10291,193149.40009556853
891,275674.60127314593
2982,183456.3505564441
3818,273936.23968153965
2449,173901.85829499547
8317,167195.65616529653
4922,181132.38263409436
1257,246998.57328015708
9348,197219.9127426179
4176,188063.3765366342
10704,196236.2237004832
6624,111876.88263042978
5428,189165.29323660725
12749,177313.90321905244
8994,211387.43341966294
11513,139015.07039265527
3047,200520.70821722678
9519,219183.12770096757
12309,219166.51312729888
14081,276007.4616897465
8334,254474.90212271898
6343,179393.87141959943
14788,130746.61542427469
15748,235962.39497731786
153,245220.90474977024
14149,185917.10884792186
269,194246.04411098224
5452,131173.47922661254
721,159891.55390661172
5079,362317.8341451107
2831,138999.0940911363
10614,113206.57968598044
10131,257074.50698603858
9996,327725.01841035415
3061,181794.0144131805
11733,358939.0778246166
3726,245971.70482723453
10929,215839.65282473146
9011,166589.54562547887
16182,283732.0443766385
4976,189753.2818447376
9897,234602.85969155352
1872,217643.88822540126
9205,395188.5467206501
5403,407903.09706762165
14074,202979.16108550673
6268,153227.48692642
14232,170714.60809304717
8532,231734.87043851626
7034,307099.4296527571
6553,413669.3263338413
3133,174092.86786985703
8596,205861.37653704637
12389,242799.10380475046
14462,178633.34152383302
8860,377436.59653281624
8377,258875.80418631967
6367,302327.1174610363
6917,251671.77823247432
4216,200059.7071357657
5806,173670.14998622093
5438,192382.2936008892
6632,191097.03179925444
2650,150932.595564277
5396,213565.71714772732
4044,146332.9923066269
1345,211572.99401810725
856,170241.68325098554
12791,258815.63852452216
12499,216047.5188177067
12249,130687.53700367137
14641,154328.50272054353
1919,167774.34552599533
7848,202972.48874529847
10749,185331.0491866231
15554,184984.14045676016
15834,197699.1703420973
1355,171289.63149213803
15451,175235.00550406333
12401,212165.24197661437
10290,172711.6785008158
9462,129772.48256123299
3103,237567.96602859508
3420,133822.22532190726
12262,237881.47136599515
5032,175292.80998214672
8949,281958.00715962675
15567,222942.53159727104
16389,164026.61062143344
7809,110279.4841721958
8990,153289.28363458352
16089,258029.19852625218
12743,103615.51603042061
5132,124652.11896889376
1619,290262.555437844
2428,103560.94658181405
16741,168942.76151330155
13193,224505.60062868815
12588,420761.98367430834
5067,170289.24693434403
14685,127391.69517424266
2292,177508.44732260387
5746,122855.46712611296
12578,166761.12721791645
14834,156763.99430145195
2147,174305.8276297091
8222,131332.95101350584
10419,252463.57249958732
11492,214143.19340631043
3006,215176.3542829732
8761,200501.45991143363
15371,324173.78264382744
16367,161571.99850954954
6317,283616.2949198352
10878,270944.2543594104
3895,160461.93944244852
8041,153853.06804134953
13428,430248.94389537146
14669,162783.02977032762
1006,182526.8339386275
12271,179931.83856229688
3764,414471.0680114378
7675,197186.2556324473
11709,265452.95069346897
8629,156461.21801001835
1105,391759.6205730193
6096,174129.9441876135
11727,209512.46186782423
5157,191168.9043622139
3679,140691.7102127344
1755,159184.85161369122
7391,168020.35354106658
7425,100991.91715534817
6882,397626.1542604315
10752,388350.67488304205
7472,194330.60061967422
14320,102744.82790646715
9596,159541.87676740615
5317,210655.5872742761
7378,86972.88553568341
16154,183377.6004980021
3464,201705.09468721802
4197,236010.55776189835
9477,116064.9313269328
12705,201960.50607391476
16426,208425.8125412984
1481,72796.95034938214
9946,253073.8513846846
12025,205196.1440993964
5341,244495.29738673996
9923,306289.5788473133
7953,275313.2889484214
11066,245792.8951602546
5037,175372.5980241557
2509,181794.0144131805
4937,344419.06677235005
12089,397725.68774681917
4964,166695.40362863458
16500,267580.1437053129
4625,153062.7790953878
2363,378072.42033178924
8148,185677.4960297127
3804,182661.45105199757
4584,164350.83494848295
10694,109139.69267673857
2691,168206.12721608244
2983,225491.2256852963
13563,341420.7060512125
10747,218040.72245426144
1721,204749.56986368954
2789,254967.26683772742
7214,259989.7577864292
8659,240641.78433231008
5107,306004.4569940486
3843,217296.08524471146
14610,406364.58933413314
15505,164212.77123479746
5060,261466.851202227
16055,241369.36463145888
14963,201194.4506448922
4118,146688.83534460553
1672,150805.8150458219
3209,185830.55660182584
16515,140426.88004888798
973,175214.07583594977
12529,187583.93880647342
5896,122295.51042481732
5450,264170.51402906975
3249,166490.45366773265
8911,176644.97295286317
5898,238397.59426561766
1024,183799.1676348702
4766,197973.29832964286
15804,189155.51741693358
14303,207377.60744189413
10707,189608.4170683771
6605,211092.41233031623
1138,397490.9798958832
14088,355181.5082114538
9154,188368.47369359198
8190,197422.74561810947
398,290852.3349284802
13302,241782.51996220357
9696,162810.31209195117
16786,120295.86063316745
16230,210898.9242526535
6552,185923.91000292115
923,223354.2661249105
9602,314880.12266309815
5857,227179.27601716758
8120,171422.36178161425
7134,181537.67420092027
11726,174161.8983095592
8069,120753.64635039507
12420,167056.82150781344
8604,207010.45317195315
4854,271498.149814411
12212,187448.23681050722
12099,320175.43160590366
3882,409455.24796556885
6995,290420.10199664615
10172,222020.26293016554
11672,269866.32125298923
12897,276506.1087383073
16097,180082.5886248825
6779,296787.21078244894
11199,195547.27884249212
10816,420231.7951330752
143,378672.96887079236
5399,244963.20909825806
3286,154564.50216698195
13706,215352.69321185813
1935,384206.2359155059
16000,185654.32487627707
2860,198833.09608642108
11407,201947.1406948419
16378,269187.7979350972
12278,179086.9444325758
3842,169631.73784941863
2692,333939.90729836875
7699,192503.94202110986
6825,278030.3866807262
7268,324505.4550200707
1477,363894.50595445535
9887,171762.3146052064
9436,185727.5425445912
3179,230289.36866136309
1350,441475.49742272997
10643,203864.0068881157
5793,249585.05772838055
11494,435680.4401723104
4206,196777.19103162736
12419,241976.14211058055
8530,189232.08882673093
5985,166175.46104814374
8908,214699.18363009658
256,124506.22975574614
7234,195595.22539511553
5648,212973.34748007276
3014,241905.87241452417
2184,192026.6755735774
9189,255154.06257478325
14884,197894.04074922448
10333,153888.43655840206
15896,142036.85172038482
13269,172234.87460126067
8603,250278.55595481076
15087,186460.11696726453
4344,205737.09409182728
7981,72796.95034938214
10908,241644.69817442264
6190,163836.55793160017
11742,202374.04923326464
9224,135963.20581138524
14667,203602.21556791966
458,182357.7022311266
2464,317814.40656379366
12320,238927.96186738476
278,217044.26703248563
2912,245311.34302542335
6698,223473.6083801508
4510,138003.26027626925
4183,181142.5630578836
5551,249884.23359575387
12187,165889.78767764533
7948,222306.71125772232
10808,181204.93476199012
12432,181635.48768783227
5356,181491.37374160576
8984,448863.51089682715
9203,185666.6035718525
15412,109381.62067548782
12041,131956.16464047134
7644,281206.90009075566
7071,198158.08645762166
10685,170536.78519445192
6763,190977.667983993
940,139068.9186838477
14959,204577.58449552278
1338,157978.4087657258
5351,136425.09708745056
6524,183744.381933235
12516,149947.83330658748
3288,261096.46759641462
3146,233926.25478745278
3954,181775.69626072972
11955,181666.29303680614
1211,215204.13273910456
15668,204909.65600634462
1320,109489.6214051639
9108,189273.0901000262
16482,151775.81519820789
5017,133190.36876444914
8290,200919.6519212395
4304,402155.1147649373
1930,220821.12427443967
12530,167962.30696068495
11295,290790.36605034483
3002,149946.82384828394
15483,153441.7165160194
11525,203508.47471561225
13978,126788.41882912774
4885,153106.39245825872
8325,176494.09893969574
3630,137279.99885512318
9165,190346.70958361958
13945,212913.99479536177
10663,196588.59804871908
14803,181180.09068647854
7621,179680.17599817045
8205,214432.51742354923
10387,207110.66438771933
5457,145767.15065173377
10234,318882.40069401806
6251,174765.9047863717
701,257916.22904961996
7930,174274.4452783633
15028,143364.75806334754
12172,104653.16421506944
5805,190841.00105395954
